,title,room,area,floor,renovation,material,price,address,lift,security,internet,playground,sewerage,bathroom,video_monitor,parking_space,air_condition,furniture
1989,1-rooms apartment for sale,,,,,,52 000 usd,"Tashkent city, district Mirza Ulugbek, массив Буз-1",0,0,0,0,0,0,0,0,0,0
1990,2-rooms apartment for sale,,,,,,88 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Дилабад",0,0,0,0,0,0,0,0,0,0
1991,2-rooms apartment for sale,,,,,,76 000 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Богишамол",0,0,0,0,0,0,0,0,0,0
1992,2-rooms apartment for sale,,,,,,57 500 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Богишамол",0,0,0,0,0,0,0,0,0,0
1993,3-rooms apartment for sale,,,,,,64 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Бек-Тупи, улица Сугалли-ота",1,1,1,1,1,1,1,0,1,1
1994,2-rooms apartment for sale,,,,,,57 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Ак-Тепа",0,0,1,0,1,1,0,0,0,0
1995,2-rooms apartment for sale,,,,,,42 000 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Заминобод, улица Ок Йул",0,0,0,0,0,0,0,0,0,0
1996,1-rooms apartment for sale,,,,,,27 000 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Сарыкуль, улица Абдурауфа Фитрата",0,0,0,0,0,0,0,0,0,0
1997,1-rooms apartment for sale,,,,,,26 500 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Сарыкуль, улица Абдурауфа Фитрата",0,0,0,0,0,0,0,0,0,0
1998,2-rooms apartment for sale,,,,,,69 500 usd,"Tashkent city, district Yunusabad, 6-й квартал",0,0,0,0,0,0,0,0,0,0
1999,4-rooms apartment for sale,,,,,,145 000 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Мовароуннахр, улица Саида Барака",0,0,1,0,0,1,1,1,1,1
2000,1-rooms apartment for sale,,,,,,42 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Олмос, 1-й тупик Бахт Кули",1,1,0,1,1,0,1,0,0,0
2001,2-rooms apartment for sale,,,,,,56 500 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Адолат",0,0,0,0,0,0,0,0,0,0
2002,4-rooms apartment for sale,,,,,,70 000 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Мингчинар",0,0,0,0,0,0,0,0,0,0
2003,3-rooms apartment for sale,,,,,,63 000 usd,"Tashkent city, district Sirgali, массив Курувчи",1,0,1,1,1,1,0,1,0,0
2004,1-rooms apartment for sale,,,,,,47 500 usd,"Tashkent city, district Chilanzar, 2-й квартал",0,0,0,0,0,0,0,0,0,0
2005,3-rooms apartment for sale,,,,,,93 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Чиланзар, улица Мукими",0,0,0,0,0,0,0,0,0,0
2006,2-rooms apartment for sale,,,,,,80 000 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Айбек, улица Саида Барака",1,0,1,1,1,1,0,1,1,1
2007,2-rooms apartment for sale,,,,,,56 500 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Катартал",0,0,0,0,0,0,0,0,0,0
2008,2-rooms apartment for sale,,,,,,53 500 usd,"Tashkent city, district Yunusabad, 17-й квартал",0,0,0,0,0,0,0,0,0,0
2009,2-rooms apartment for sale,,,,,,85 000 usd,"Tashkent city, district Yakkasaray, массив Кушбеги",0,0,0,0,0,0,0,0,0,0
2010,2-rooms apartment for sale,,,,,,75 000 usd,"Tashkent city, Алмазарский район, махаллинский сход граждан Себзар, Sebzor dahasi",0,0,1,1,1,1,0,1,1,1
2011,3-rooms apartment for sale,,,,,,74 500 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Юнус Ата",0,0,0,0,0,0,0,0,0,0
2012,1-rooms apartment for sale,,,,,,36 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Ахмад Яссавий, улица Алимкент",0,0,0,0,0,0,0,0,0,0
2013,4-rooms apartment for sale,,,,,,100 000 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Сабирабад",0,0,0,0,0,0,0,0,0,0
2014,2-rooms apartment for sale,,,,,,61 500 usd,"Tashkent city, district Yunusabad, махалля Отчопар-1, Шахристанская улица",0,0,0,0,0,0,0,0,0,0
2015,4-rooms apartment for sale,,,,,,92 500 usd,"Tashkent city, district Yunusabad, 9-й квартал",0,0,0,0,0,0,0,0,0,0
2016,3-rooms apartment for sale,,,,,,72 000 usd,"Tashkent city, district Yunusabad, 6-й квартал",0,0,0,0,0,0,0,0,0,0
2017,2-rooms apartment for sale,,,,,,57 000 usd,"Tashkent city, district Yunusabad, 6-й квартал",0,0,1,0,0,1,0,0,1,1
2018,2-rooms apartment for sale,,,,,,46 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Ахмад Яссавий, улица Алимкент",0,0,0,0,0,0,0,0,0,0
2019,2-rooms apartment for sale,,,,,,66 500 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Уч Кахрамон",0,0,0,0,0,0,0,0,0,0
2020,3-rooms apartment for sale,,,,,,69 500 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Ахилобод, улица Ниязбек",0,0,1,0,0,0,0,0,1,1
2021,3-rooms apartment for sale,,,,,,64 500 usd,"Tashkent city, district Yunusabad, 17-й квартал",0,0,0,0,0,0,0,0,0,0
2022,4-rooms apartment for sale,,,,,,73 600 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Юртабад",0,0,0,0,0,0,0,0,0,0
2023,2-rooms apartment for sale,,,,,,56 500 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Катартал",0,0,1,1,1,1,0,0,1,1
2024,3-rooms apartment for sale,,,,,,89 999 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Байкурган, улица Насаф",0,0,1,1,1,0,0,1,1,1
2025,3-rooms apartment for sale,,,,,,89 999 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Байкурган, улица Насаф",0,0,1,1,1,0,0,1,1,1
2026,5-rooms apartment for sale,,,,,,155 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Семург, улица Паркент",0,0,0,0,0,0,0,0,0,0
2027,2-rooms apartment for sale,,,,,,95 000 usd,"Tashkent city, district Mirza Ulugbek, ploschad' Hamida Alimdzhana, prospekt Mustakillik",0,0,0,0,0,0,0,0,0,0
2028,2-rooms apartment for sale,,,,,,155 000 usd,"Tashkent city, district Mirza Ulugbek, махаллинский сход граждан Сайрам, улица Сайрам",0,0,0,0,0,0,0,0,0,0
2029,2-rooms apartment for sale,,,,,,80 000 usd,"Tashkent city, district Yakkasaray, махаллинский сход граждан Юнус Раджаби, улица Самарканд",0,0,0,0,0,0,0,0,0,0
2030,2-rooms apartment for sale,,,,,,62 500 usd,"Tashkent city, district Sirgali, массив Узгарыш, улица Мирзы Турсунзаде",0,1,0,1,1,1,0,1,0,0
2031,2-rooms apartment for sale,,,,,,61 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Истиклол",0,0,0,0,0,0,0,0,0,0
2032,2-rooms apartment for sale,,,,,,76 000 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Мингчинар",1,1,1,1,1,1,1,1,1,1
2033,2-rooms apartment for sale,,,,,,32 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Фазогир, улица Иззат",0,0,1,0,0,0,0,0,0,0
2034,3-rooms apartment for sale,,,,,,93 000 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Ахмад Дониш",1,1,1,1,1,1,1,1,1,1
2035,2-rooms apartment for sale,,,,,,70 500 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Юртабад",0,1,1,1,1,1,1,1,1,1
2036,3-rooms apartment for sale,,,,,,69 500 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Юртабад",1,1,1,1,1,1,1,1,1,1
2037,1-rooms apartment for sale,,,,,,36 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Ахмад Яссавий, улица Алимкент",0,0,0,0,0,0,0,0,0,0
2038,2-rooms apartment for sale,,,,,,75 000 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Биллур",1,1,1,1,1,1,1,1,1,1
2039,2-rooms apartment for sale,,,,,,64 000 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Богиэрам",0,0,0,0,0,0,0,0,0,0
2040,1-rooms apartment for sale,,,,,,48 000 usd,"Tashkent city, district Mirza Ulugbek, махаллинский сход граждан Аккурган, улица Аккурган",0,0,0,0,0,0,0,0,0,0
2041,1-rooms apartment for sale,,,,,,32 000 usd,"Tashkent city, Yangihayotskiy rayon, 2-й квартал",0,0,1,1,1,0,0,0,0,0
2042,4-rooms apartment for sale,,,,,,105 000 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Уч Кахрамон",1,0,0,1,1,1,0,0,1,1
2043,2-rooms apartment for sale,,,,,,46 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Ахмад Яссавий, улица Алимкент",0,0,0,0,0,0,0,0,0,0
2044,2-rooms apartment for sale,,,,,,65 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Богзар",1,1,1,1,1,0,1,0,1,1
2045,3-rooms apartment for sale,,,,,,120 000 usd,"Tashkent city, district Chilanzar, микрорайон Алмазар, улица Фурката",0,0,0,0,0,0,0,0,0,0
2046,2-rooms apartment for sale,,,,,,88 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Дилабад",0,0,0,0,0,0,0,0,1,0
2047,2-rooms apartment for sale,,,,,,53 200 usd,"Tashkent city, district Uchtepa, 26-й квартал",0,0,0,0,0,0,0,0,0,0
2048,4-rooms apartment for sale,,,,,,160 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Чарх Камалан-1, Хивинская улица",0,0,0,0,0,0,0,0,0,0
2049,4-rooms apartment for sale,,,,,,80 000 usd,"Tashkent city, district Sirgali, махаллинский сход граждан Эзгулик",1,0,1,1,1,1,0,1,1,1
2050,2-rooms apartment for sale,,,,,,80 000 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Айбек, улица Саида Барака",1,0,1,1,1,1,0,1,1,1
2051,3-rooms apartment for sale,,,,,,126 500 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Бешчинар",0,0,0,0,0,0,0,0,0,0
2052,1-rooms apartment for sale,,,,,,59 000 usd,"Tashkent city, district Mirza Ulugbek, махаллинский сход граждан Подшобог, улица Буюк Ипак Йули",0,0,0,1,0,0,0,0,0,0
2053,3-rooms apartment for sale,,,,,,93 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Чиланзар, улица Мукими",0,0,0,0,0,0,0,0,0,0
2054,2-rooms apartment for sale,,,,,,53 000 usd,"Tashkent city, district Uchtepa, 26-й квартал",0,0,0,0,0,0,0,0,0,0
2055,1-rooms apartment for sale,,,,,,16 300 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Наврузобод",1,0,0,0,1,1,0,0,0,0
2056,2-rooms apartment for sale,,,,,,46 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Ахмад Яссавий, улица Алимкент",0,0,0,0,0,0,0,0,0,0
2057,1-rooms apartment for sale,,,,,,46 500 usd,"Tashkent city, district Uchtepa, махаллинский сход граждан Ватан",0,0,0,0,0,0,0,0,0,0
2058,4-rooms apartment for sale,,,,,,105 000 usd,"Tashkent city, district Yakkasaray, массив Башлык",1,0,1,0,1,1,0,0,1,1
2059,3-rooms apartment for sale,,,,,,78 700 usd,"Tashkent city, district Chilanzar, 2-й квартал",0,0,0,0,0,0,0,0,0,0
2060,1-rooms apartment for sale,,,,,,39 850 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Чинар",0,0,1,1,0,1,0,0,0,0
2061,2-rooms apartment for sale,,,,,,33 000 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Минор",0,0,0,1,1,0,0,1,0,0
2062,2-rooms apartment for sale,,,,,,61 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Истиклол",0,0,0,0,0,0,0,0,0,0
2063,2-rooms apartment for sale,,,,,,60 000 usd,"Tashkent city, district Sirgali, массив Сергели-III",0,0,0,1,1,0,0,1,0,0
2064,2-rooms apartment for sale,,,,,,52 000 usd,"Tashkent city, district Yunusabad, микрорайон ТашГРЭС",0,0,0,1,1,1,0,1,0,0
2065,3-rooms apartment for sale,,,,,,72 500 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Ахмад Дониш",0,0,1,1,1,1,0,1,0,0
2066,3-rooms apartment for sale,,,,,,80 000 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Ахилобод, улица Ниязбек",1,0,1,1,1,1,0,1,0,0
2067,2-rooms apartment for sale,,,,,,55 000 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Бегубор",0,0,0,1,1,1,0,1,0,0
2068,3-rooms apartment for sale,,,,,,89 999 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Байкурган, улица Насаф",0,0,1,1,1,0,0,1,1,1
2069,1-rooms apartment for sale,,,,,,41 500 usd,"Tashkent city, district Uchtepa, махаллинский сход граждан Найман",0,0,0,1,1,0,0,0,0,0
2070,4-rooms apartment for sale,,,,,,110 000 usd,"Tashkent city, district Yunusabad, 6-й квартал",0,0,1,1,1,1,0,0,0,1
2071,2-rooms apartment for sale,,,,,,61 000 usd,"Tashkent city, district Uchtepa, 26-й квартал",0,0,0,0,1,0,0,1,1,1
2072,4-rooms apartment for sale,,,,,,85 000 usd,"Tashkent city, district Mirza Ulugbek, махаллинский сход граждан Уйгониш",0,0,1,1,1,1,1,1,1,1
2073,1-rooms apartment for sale,,,,,,54 999 usd,"Tashkent city, district Chilanzar, 1-й квартал, улица Лабихавуз",0,0,1,1,1,0,0,1,1,1
2074,3-rooms apartment for sale,,,,,,64 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Бек-Тупи, улица Сугалли-ота",1,1,1,1,1,1,1,0,1,1
2075,2-rooms apartment for sale,,,,,,61 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Истиклол",0,0,0,0,0,0,0,0,0,0
2076,2-rooms apartment for sale,,,,,,83 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Лутфий, ploschad' Aktepa",0,0,0,0,0,0,0,0,0,0
2077,2-rooms apartment for sale,,,,,,87 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Дилабад",0,0,0,0,0,0,0,0,0,0
2078,2-rooms apartment for sale,,,,,,80 500 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Катта Чиланзар-3",0,0,1,1,1,1,0,1,1,1
2079,2-rooms apartment for sale,,,,,,71 500 usd,"Tashkent city, district Mirza Ulugbek, махаллинский сход граждан Алпомиш, улица Мирзо Улугбека",0,0,0,0,0,0,0,0,0,0
